No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
900,2010,2,7,11,80,-6,-4,1023,2,0.89,0,0
901,2010,2,7,12,100,-6,-3,1023,2,1.78,0,0
902,2010,2,7,13,105,-7,-3,1022,2,2.67,0,0
903,2010,2,7,14,118,-7,-3,1021,2,3.56,0,0
904,2010,2,7,15,125,-6,-2,1020,1,1.79,0,0
905,2010,2,7,16,141,-6,-2,1020,1,3.58,0,0
906,2010,2,7,17,152,-6,-3,1020,1,5.37,0,0
907,2010,2,7,18,164,-7,-4,1020,2,0.89,0,0
908,2010,2,7,19,147,-7,-5,1021,1,0.89,0,0
909,2010,2,7,20,162,-7,-5,1021,1,1.78,0,0
910,2010,2,7,21,157,-6,-4,1022,1,2.67,0,0
911,2010,2,7,22,156,-5,-3,1022,2,0.89,0,0
912,2010,2,7,23,160,-7,-5,1020,4,1.79,0,0
913,2010,2,8,0,178,-6,-4,1021,2,0.89,0,0
914,2010,2,8,1,187,-6,-5,1020,2,1.34,0,0
915,2010,2,8,2,181,-7,-6,1020,1,0.89,0,0
916,2010,2,8,3,185,-8,-6,1020,4,0.89,0,0
917,2010,2,8,4,197,-6,-5,1019,2,0.89,0,0
918,2010,2,8,5,180,-6,-4,1019,4,1.79,0,0
919,2010,2,8,6,172,-6,-4,1019,3,1.79,0,0
920,2010,2,8,7,166,-6,-4,1020,3,4.92,0,0
921,2010,2,8,8,136,-6,-4,1019,3,8.05,0,0
922,2010,2,8,9,133,-5,-3,1020,3,12.07,0,0
923,2010,2,8,10,140,-5,-2,1020,3,15.2,0,0
924,2010,2,8,11,159,-5,-1,1019,2,0.89,0,0
925,2010,2,8,12,169,-5,0,1019,2,2.68,0,0
926,2010,2,8,13,170,-5,2,1017,3,1.79,0,0
927,2010,2,8,14,184,-5,4,1017,2,0.89,0,0
928,2010,2,8,15,163,-5,5,1017,1,1.79,0,0
929,2010,2,8,16,140,-4,4,1017,1,4.92,0,0
930,2010,2,8,17,144,-4,3,1017,1,6.71,0,0
931,2010,2,8,18,166,-5,1,1019,2,0.89,0,0
932,2010,2,8,19,196,-4,0,1020,1,0.89,0,0
933,2010,2,8,20,227,-4,-1,1020,2,0.89,0,0
934,2010,2,8,21,210,-5,-2,1020,2,1.78,0,0
935,2010,2,8,22,233,-4,-2,1021,2,2.23,0,0
936,2010,2,8,23,258,-4,-3,1021,2,3.12,0,0
937,2010,2,9,0,247,-5,-3,1021,3,1.79,0,0
938,2010,2,9,1,230,-5,-3,1022,1,0.89,0,0
939,2010,2,9,2,273,-6,-4,1022,2,0.89,0,0
940,2010,2,9,3,253,-5,-3,1022,3,0.89,0,0
941,2010,2,9,4,254,-6,-5,1022,3,2.68,0,0
942,2010,2,9,5,241,-6,-5,1022,3,5.81,0,0
943,2010,2,9,6,229,-5,-4,1023,2,0.89,0,0
944,2010,2,9,7,199,-5,-4,1023,2,1.34,0,0
945,2010,2,9,8,193,-4,-3,1024,2,2.23,0,0
946,2010,2,9,9,207,-9,1,1025,3,4.02,0,0
947,2010,2,9,10,176,-15,2,1025,3,8.04,0,0
948,2010,2,9,11,91,-17,3,1025,4,3.13,0,0
949,2010,2,9,12,58,-18,4,1025,4,4.92,0,0
950,2010,2,9,13,39,-16,4,1024,2,0.89,0,0
951,2010,2,9,14,50,-14,5,1023,2,1.78,0,0
952,2010,2,9,15,51,-13,4,1023,1,1.79,0,0
953,2010,2,9,16,49,-12,4,1023,2,0.89,0,0
954,2010,2,9,17,54,-11,3,1024,1,1.79,0,0
955,2010,2,9,18,153,-10,2,1024,1,3.58,0,0
956,2010,2,9,19,181,-7,2,1025,1,6.71,0,0
957,2010,2,9,20,181,-6,0,1025,2,0.89,0,0
958,2010,2,9,21,182,-8,-1,1026,4,3.13,0,0
959,2010,2,9,22,156,-15,1,1026,4,8.05,0,0
960,2010,2,9,23,27,-18,1,1027,4,12.07,0,0
961,2010,2,10,0,16,-20,0,1028,4,16.09,0,0
962,2010,2,10,1,22,-19,0,1028,4,21.01,0,0
963,2010,2,10,2,21,-21,-1,1028,4,25.03,0,0
964,2010,2,10,3,6,-21,-1,1029,4,29.95,0,0
965,2010,2,10,4,8,-22,-2,1029,4,34.87,0,0
966,2010,2,10,5,8,-22,-2,1030,4,39.79,0,0
967,2010,2,10,6,8,-22,-3,1030,4,45.6,0,0
968,2010,2,10,7,10,-22,-3,1031,4,51.41,0,0
969,2010,2,10,8,9,-23,-4,1032,4,58.56,0,0
970,2010,2,10,9,20,-23,-4,1033,4,65.71,0,0
971,2010,2,10,10,14,-22,-3,1033,4,71.52,0,0
972,2010,2,10,11,16,-24,-2,1032,4,77.33,0,0
973,2010,2,10,12,14,-24,-1,1032,4,83.14,0,0
974,2010,2,10,13,10,-26,0,1031,3,5.81,0,0
975,2010,2,10,14,7,-26,0,1030,4,5.81,0,0
976,2010,2,10,15,8,-22,0,1030,4,11.62,0,0
977,2010,2,10,16,12,-22,0,1030,4,17.43,0,0
978,2010,2,10,17,15,-23,-1,1030,4,24.58,0,0
979,2010,2,10,18,8,-23,-1,1031,4,31.73,0,0
980,2010,2,10,19,11,-22,-1,1032,4,38.88,0,0
981,2010,2,10,20,18,-22,-2,1032,4,44.69,0,0
982,2010,2,10,21,16,-21,-2,1033,4,50.5,0,0
983,2010,2,10,22,11,-22,-2,1034,4,56.31,0,0
984,2010,2,10,23,10,-21,-3,1035,4,61.23,0,0
985,2010,2,11,0,11,-22,-3,1035,4,67.04,0,0
986,2010,2,11,1,10,-22,-3,1035,4,72.85,0,0
987,2010,2,11,2,10,-22,-3,1035,4,77.77,0,0
988,2010,2,11,3,12,-22,-4,1035,4,82.69,0,0
989,2010,2,11,4,12,-23,-4,1034,4,89.84,0,0
990,2010,2,11,5,10,-23,-5,1034,4,95.65,0,0
991,2010,2,11,6,10,-23,-5,1035,3,5.81,0,0
992,2010,2,11,7,9,-22,-6,1036,3,9.83,0,0
993,2010,2,11,8,9,-22,-5,1037,3,14.75,0,0
994,2010,2,11,9,11,-22,-4,1037,3,19.67,0,0
995,2010,2,11,10,12,-22,-4,1037,3,25.48,0,0
996,2010,2,11,11,12,-22,-3,1037,4,5.81,0,0
997,2010,2,11,12,12,-22,-3,1036,4,11.62,0,0
998,2010,2,11,13,21,-24,-2,1036,3,4.92,0,0
999,2010,2,11,14,18,-23,-2,1035,4,4.02,0,0
1000,2010,2,11,15,13,-23,-2,1035,4,7.15,0,0
1001,2010,2,11,16,18,-23,-2,1035,3,4.02,0,0
1002,2010,2,11,17,17,-23,-2,1035,4,4.92,0,0
1003,2010,2,11,18,19,-22,-3,1035,4,8.05,0,0
1004,2010,2,11,19,22,-21,-3,1036,4,11.18,0,0
1005,2010,2,11,20,20,-21,-5,1036,3,3.13,0,0
1006,2010,2,11,21,24,-21,-5,1036,3,8.05,0,0
1007,2010,2,11,22,19,-20,-5,1037,3,11.18,0,0
1008,2010,2,11,23,13,-21,-5,1038,4,4.02,0,0
1009,2010,2,12,0,17,-22,-5,1038,4,9.83,0,0
1010,2010,2,12,1,22,-22,-6,1038,4,14.75,0,0
1011,2010,2,12,2,16,-22,-6,1038,4,18.77,0,0
1012,2010,2,12,3,16,-22,-7,1037,4,22.79,0,0
1013,2010,2,12,4,11,-23,-8,1037,3,3.13,0,0
1014,2010,2,12,5,10,-22,-8,1037,3,7.15,0,0
1015,2010,2,12,6,9,-22,-9,1038,3,11.17,0,0
1016,2010,2,12,7,11,-23,-9,1038,3,14.3,0,0
1017,2010,2,12,8,14,-21,-9,1038,3,17.43,0,0
1018,2010,2,12,9,21,-22,-6,1038,4,4.02,0,0
1019,2010,2,12,10,26,-22,-5,1037,4,7.15,0,0
1020,2010,2,12,11,21,-22,-4,1036,3,3.13,0,0
1021,2010,2,12,12,19,-23,-3,1035,2,3.13,0,0
1022,2010,2,12,13,13,-23,-2,1034,3,3.13,0,0
1023,2010,2,12,14,13,-23,-1,1033,3,6.26,0,0
1024,2010,2,12,15,13,-23,-1,1032,2,1.79,0,0
1025,2010,2,12,16,13,-23,-1,1032,4,1.79,0,0
1026,2010,2,12,17,11,-23,-1,1031,4,3.58,0,0
1027,2010,2,12,18,19,-22,-3,1031,4,5.37,0,0
1028,2010,2,12,19,22,-21,-4,1032,1,0.89,0,0
1029,2010,2,12,20,50,-19,-5,1032,2,0.89,0,0
1030,2010,2,12,21,58,-18,-6,1032,2,1.34,0,0
1031,2010,2,12,22,60,-16,-8,1032,2,1.79,0,0
1032,2010,2,12,23,69,-18,-8,1032,4,0.89,0,0
1033,2010,2,13,0,108,-18,-8,1031,3,3.13,0,0
1034,2010,2,13,1,51,-18,-11,1031,3,6.26,0,0
1035,2010,2,13,2,54,-19,-8,1031,3,8.05,0,0
1036,2010,2,13,3,38,-19,-11,1030,3,11.18,0,0
1037,2010,2,13,4,27,-19,-10,1030,3,14.31,0,0
1038,2010,2,13,5,23,-19,-11,1030,3,16.1,0,0
1039,2010,2,13,6,27,-19,-11,1030,3,19.23,0,0
1040,2010,2,13,7,28,-19,-11,1030,3,21.02,0,0
1041,2010,2,13,8,24,-17,-10,1031,3,24.15,0,0
1042,2010,2,13,9,26,-17,-7,1031,2,0.89,0,0
1043,2010,2,13,10,23,-18,-5,1031,2,1.78,0,0
1044,2010,2,13,11,37,-18,-3,1030,1,1.79,0,0
1045,2010,2,13,12,46,-19,0,1029,2,0.89,0,0
1046,2010,2,13,13,49,-20,1,1028,1,1.79,0,0
1047,2010,2,13,14,53,-20,3,1027,2,1.79,0,0
1048,2010,2,13,15,57,-20,3,1026,1,3.13,0,0
1049,2010,2,13,16,51,-20,3,1026,1,7.15,0,0
1050,2010,2,13,17,64,-20,2,1026,1,11.17,0,0
1051,2010,2,13,18,100,-18,0,1026,1,15.19,0,0
1052,2010,2,13,19,113,-15,-1,1027,1,18.32,0,0
1053,2010,2,13,20,136,-15,0,1027,1,22.34,0,0
1054,2010,2,13,21,213,-15,-4,1027,2,0.89,0,0
1055,2010,2,13,22,259,-13,-5,1028,2,1.78,0,0
1056,2010,2,13,23,267,-13,-6,1028,2,2.67,0,0
1057,2010,2,14,0,351,-13,-7,1028,4,0.89,0,0
1058,2010,2,14,1,980,-14,-7,1029,2,0.89,0,0
1059,2010,2,14,2,0,-14,-5,1029,3,3.13,0,0
1060,2010,2,14,3,599,-14,-6,1030,3,6.26,0,0
1061,2010,2,14,4,39,-14,-5,1030,3,10.28,0,0
1062,2010,2,14,5,7,-17,-3,1030,3,15.2,0,0
1063,2010,2,14,6,8,-17,-3,1031,4,4.02,0,0
1064,2010,2,14,7,7,-18,-4,1032,3,4.02,0,0
1065,2010,2,14,8,7,-20,-3,1033,3,8.94,0,0
1066,2010,2,14,9,7,-21,-3,1034,3,14.75,0,0
1067,2010,2,14,10,16,-22,-3,1035,3,20.56,0,0
1068,2010,2,14,11,19,-22,-3,1035,4,5.81,0,0
1069,2010,2,14,12,15,-23,-2,1035,3,4.92,0,0
1070,2010,2,14,13,21,-24,-2,1033,4,4.92,0,0
1071,2010,2,14,14,18,-23,-2,1033,4,9.84,0,0
1072,2010,2,14,15,16,-24,-2,1032,4,13.86,0,0
1073,2010,2,14,16,15,-24,-2,1032,4,17.88,0,0
1074,2010,2,14,17,16,-23,-2,1032,4,21.9,0,0
1075,2010,2,14,18,16,-23,-4,1033,4,23.69,0,0
1076,2010,2,14,19,21,-22,-5,1033,2,0.89,0,0
1077,2010,2,14,20,36,-23,-5,1035,3,1.79,0,0
1078,2010,2,14,21,51,-22,-8,1035,3,4.92,0,0
1079,2010,2,14,22,67,-21,-7,1036,3,8.05,0,0
1080,2010,2,14,23,46,-22,-8,1036,3,11.18,0,0
1081,2010,2,15,0,45,-21,-7,1036,4,4.02,0,0
1082,2010,2,15,1,27,-22,-7,1037,4,8.04,0,0
1083,2010,2,15,2,24,-22,-7,1036,4,12.96,0,0
1084,2010,2,15,3,18,-22,-8,1037,2,0.89,0,0
1085,2010,2,15,4,15,-22,-8,1036,2,1.78,0,0
1086,2010,2,15,5,17,-22,-9,1036,4,3.13,0,0
1087,2010,2,15,6,11,-22,-9,1036,4,7.15,0,0
1088,2010,2,15,7,16,-22,-10,1037,3,4.02,0,0
1089,2010,2,15,8,16,-21,-9,1037,3,7.15,0,0
1090,2010,2,15,9,39,-22,-6,1038,3,10.28,0,0
1091,2010,2,15,10,25,-23,-5,1038,3,12.07,0,0
1092,2010,2,15,11,17,-23,-4,1037,3,15.2,0,0
1093,2010,2,15,12,8,-23,-3,1036,3,16.99,0,0
1094,2010,2,15,13,11,-23,-1,1035,3,18.78,0,0
1095,2010,2,15,14,14,-23,0,1033,4,4.02,0,0
1096,2010,2,15,15,15,-26,0,1032,2,1.79,0,0
1097,2010,2,15,16,15,-26,0,1032,2,2.68,0,0
1098,2010,2,15,17,13,-26,0,1032,2,3.57,0,0
1099,2010,2,15,18,13,-23,-3,1033,1,1.79,0,0
1100,2010,2,15,19,26,-22,-4,1033,1,2.68,0,0
1101,2010,2,15,20,50,-21,-6,1034,2,0.89,0,0
1102,2010,2,15,21,73,-20,-9,1034,4,0.89,0,0
1103,2010,2,15,22,96,-20,-8,1034,2,0.89,0,0
1104,2010,2,15,23,116,-18,-10,1034,3,1.79,0,0
1105,2010,2,16,0,146,-17,-11,1034,3,4.92,0,0
1106,2010,2,16,1,113,-19,-10,1034,3,8.05,0,0
1107,2010,2,16,2,91,-19,-11,1034,3,11.18,0,0
1108,2010,2,16,3,70,-20,-12,1034,3,12.07,0,0
1109,2010,2,16,4,65,-18,-12,1033,2,0.45,0,0
1110,2010,2,16,5,51,-17,-13,1033,3,0.89,0,0
1111,2010,2,16,6,29,-20,-12,1033,3,4.02,0,0
1112,2010,2,16,7,30,-20,-12,1033,3,8.04,0,0
1113,2010,2,16,8,26,-18,-11,1033,3,9.83,0,0
1114,2010,2,16,9,26,-19,-7,1033,3,12.96,0,0
1115,2010,2,16,10,24,-20,-4,1032,2,0.89,0,0
1116,2010,2,16,11,21,-20,-3,1032,2,1.78,0,0
1117,2010,2,16,12,24,-21,-1,1031,3,1.79,0,0
1118,2010,2,16,13,39,-21,1,1030,2,0.89,0,0
1119,2010,2,16,14,79,-19,2,1028,1,4.02,0,0
1120,2010,2,16,15,99,-16,3,1027,1,8.04,0,0
1121,2010,2,16,16,118,-15,3,1027,1,12.06,0,0
1122,2010,2,16,17,140,-15,1,1026,1,15.19,0,0
1123,2010,2,16,18,159,-13,-1,1026,1,18.32,0,0
1124,2010,2,16,19,161,-12,-1,1027,1,20.11,0,0
1125,2010,2,16,20,167,-12,-3,1027,1,21,0,0
1126,2010,2,16,21,178,-12,-5,1026,2,0.89,0,0
1127,2010,2,16,22,192,-12,-6,1026,2,1.78,0,0
1128,2010,2,16,23,198,-12,-4,1026,4,0.89,0,0
1129,2010,2,17,0,207,-13,-6,1025,2,0.89,0,0
1130,2010,2,17,1,237,-13,-5,1025,2,1.78,0,0
1131,2010,2,17,2,247,-12,-6,1025,3,3.13,0,0
1132,2010,2,17,3,227,-12,-5,1025,3,7.15,0,0
1133,2010,2,17,4,176,-12,-3,1024,3,11.17,0,0
1134,2010,2,17,5,113,-8,-1,1024,3,19.22,0,0
1135,2010,2,17,6,46,-15,-1,1025,3,28.16,0,0
1136,2010,2,17,7,18,-15,-2,1026,3,35.31,0,0
1137,2010,2,17,8,13,-19,-3,1027,3,42.46,0,0
1138,2010,2,17,9,22,-22,-2,1028,3,54.53,0,0
1139,2010,2,17,10,15,-22,-1,1029,3,63.47,0,0
1140,2010,2,17,11,18,-23,-1,1028,3,74.65,0,0
1141,2010,2,17,12,18,-25,0,1028,3,86.72,0,0
1142,2010,2,17,13,12,-25,1,1027,3,97.9,0,0
1143,2010,2,17,14,11,-25,1,1027,3,107.73,0,0
1144,2010,2,17,15,11,-26,2,1026,3,118.91,0,0
1145,2010,2,17,16,12,-27,1,1026,3,130.09,0,0
1146,2010,2,17,17,9,-25,1,1026,3,139.03,0,0
1147,2010,2,17,18,9,-22,-3,1026,4,1.79,0,0
1148,2010,2,17,19,27,-22,-2,1026,1,0.89,0,0
1149,2010,2,17,20,31,-19,-4,1026,1,2.68,0,0
1150,2010,2,17,21,39,-18,-4,1027,1,4.47,0,0
1151,2010,2,17,22,49,-20,-4,1027,1,6.26,0,0
1152,2010,2,17,23,48,-18,-8,1027,1,9.39,0,0
1153,2010,2,18,0,50,-19,-6,1027,2,0.45,0,0
1154,2010,2,18,1,38,-19,-7,1027,3,0.89,0,0
1155,2010,2,18,2,36,-17,-9,1026,4,0.89,0,0
1156,2010,2,18,3,41,-18,-9,1026,2,0.89,0,0
1157,2010,2,18,4,80,-16,-10,1025,4,0.89,0,0
1158,2010,2,18,5,70,-18,-9,1025,3,0.89,0,0
1159,2010,2,18,6,74,-18,-11,1026,4,1.79,0,0
1160,2010,2,18,7,77,-18,-11,1026,2,0.89,0,0
1161,2010,2,18,8,87,-17,-8,1026,2,1.78,0,0
1162,2010,2,18,9,107,-18,-4,1027,3,3.13,0,0
1163,2010,2,18,10,54,-17,0,1026,2,0.89,0,0
1164,2010,2,18,11,36,-21,2,1026,2,1.78,0,0
1165,2010,2,18,12,34,-21,3,1024,2,2.67,0,0
1166,2010,2,18,13,19,-21,5,1022,3,5.81,0,0
1167,2010,2,18,14,26,-21,5,1021,3,11.62,0,0
1168,2010,2,18,15,27,-21,6,1021,3,13.41,0,0
1169,2010,2,18,16,27,-21,4,1021,1,5.81,0,0
1170,2010,2,18,17,29,-21,4,1021,1,9.83,0,0
1171,2010,2,18,18,41,-21,3,1021,2,4.02,0,0
1172,2010,2,18,19,47,-20,2,1021,1,4.92,0,0
1173,2010,2,18,20,115,-20,3,1021,1,8.94,0,0
1174,2010,2,18,21,265,-20,2,1021,1,12.96,0,0
1175,2010,2,18,22,236,-17,-1,1021,1,14.75,0,0
1176,2010,2,18,23,296,-16,-3,1021,2,0.89,0,0
1177,2010,2,19,0,159,-15,-5,1020,2,1.78,0,0
1178,2010,2,19,1,119,-15,-6,1020,2,2.67,0,0
1179,2010,2,19,2,115,-14,-7,1019,2,3.56,0,0
1180,2010,2,19,3,168,-15,-8,1019,2,4.45,0,0
1181,2010,2,19,4,177,-15,-8,1018,2,4.9,0,0
1182,2010,2,19,5,191,-15,-8,1018,2,5.79,0,0
1183,2010,2,19,6,185,-15,-9,1018,3,1.79,0,0
1184,2010,2,19,7,157,-15,-9,1018,3,3.58,0,0
1185,2010,2,19,8,114,-13,-6,1018,4,0.89,0,0
1186,2010,2,19,9,117,-14,-2,1018,4,2.68,0,0
1187,2010,2,19,10,112,-15,1,1018,4,4.47,0,0
1188,2010,2,19,11,107,-17,4,1017,2,0.89,0,0
1189,2010,2,19,12,96,-16,7,1017,2,1.78,0,0
1190,2010,2,19,13,99,-16,9,1016,1,4.02,0,0
1191,2010,2,19,14,82,-17,10,1015,1,5.81,0,0
1192,2010,2,19,15,58,-18,11,1014,1,8.94,0,0
1193,2010,2,19,16,40,-18,10,1014,2,3.13,0,0
1194,2010,2,19,17,45,-18,9,1014,1,3.13,0,0
1195,2010,2,19,18,44,-19,7,1014,1,6.26,0,0
1196,2010,2,19,19,49,-18,7,1014,1,10.28,0,0
1197,2010,2,19,20,65,-16,1,1015,2,0.89,0,0
1198,2010,2,19,21,101,-14,-1,1015,2,1.78,0,0
1199,2010,2,19,22,146,-13,-2,1015,2,2.67,0,0
1200,2010,2,19,23,165,-13,-3,1015,2,3.56,0,0
1201,2010,2,20,0,205,-12,-4,1015,2,4.45,0,0
1202,2010,2,20,1,191,-14,-1,1015,2,5.34,0,0
1203,2010,2,20,2,204,-14,-3,1015,3,0.89,0,0
1204,2010,2,20,3,190,-12,-5,1014,3,1.78,0,0
1205,2010,2,20,4,174,-12,-6,1014,3,3.57,0,0
1206,2010,2,20,5,144,-12,-6,1014,3,5.36,0,0
1207,2010,2,20,6,120,-12,-7,1014,1,0.89,0,0
1208,2010,2,20,7,122,-13,-8,1014,3,1.79,0,0
1209,2010,2,20,8,152,-11,-6,1014,2,0.89,0,0
1210,2010,2,20,9,158,-12,0,1015,4,1.79,0,0
1211,2010,2,20,10,178,-12,3,1014,1,1.79,0,0
1212,2010,2,20,11,184,-11,5,1014,1,3.58,0,0
1213,2010,2,20,12,184,-10,7,1013,1,5.37,0,0
1214,2010,2,20,13,185,-9,8,1012,1,8.5,0,0
1215,2010,2,20,14,175,-9,9,1011,1,11.63,0,0
1216,2010,2,20,15,165,-8,9,1010,1,14.76,0,0
1217,2010,2,20,16,150,-8,9,1011,2,0.89,0,0
1218,2010,2,20,17,163,-8,8,1010,2,1.78,0,0
1219,2010,2,20,18,172,-8,7,1010,3,3.13,0,0
1220,2010,2,20,19,184,-8,5,1011,3,4.92,0,0
1221,2010,2,20,20,178,-9,2,1011,4,1.79,0,0
1222,2010,2,20,21,211,-7,-1,1011,1,0.89,0,0
1223,2010,2,20,22,213,-8,-2,1012,2,0.45,0,0
1224,2010,2,20,23,282,-8,-2,1011,2,1.34,0,0
1225,2010,2,21,0,261,-7,-2,1011,2,2.23,0,0
1226,2010,2,21,1,215,-6,-1,1011,2,2.68,0,0
1227,2010,2,21,2,233,-6,-2,1011,2,3.57,0,0
1228,2010,2,21,3,235,-6,-2,1011,3,0.89,0,0
1229,2010,2,21,4,214,-7,-2,1011,3,2.68,0,0
1230,2010,2,21,5,205,-8,-3,1011,3,4.47,0,0
1231,2010,2,21,6,206,-8,-5,1011,3,7.6,0,0
1232,2010,2,21,7,220,-7,-3,1012,3,9.39,0,0
1233,2010,2,21,8,191,-6,-1,1013,3,12.52,0,0
1234,2010,2,21,9,189,-6,3,1014,3,17.44,0,0
1235,2010,2,21,10,109,-8,6,1014,3,22.36,0,0
1236,2010,2,21,11,65,-8,10,1014,3,25.49,0,0
1237,2010,2,21,12,35,-13,12,1014,3,31.3,0,0
1238,2010,2,21,13,35,-15,13,1013,3,36.22,0,0
1239,2010,2,21,14,27,-15,14,1012,3,42.03,0,0
1240,2010,2,21,15,36,-15,14,1012,3,47.84,0,0
1241,2010,2,21,16,30,-15,14,1012,3,51.86,0,0
1242,2010,2,21,17,23,-15,12,1013,4,3.13,0,0
1243,2010,2,21,18,20,-15,9,1014,2,0.89,0,0
1244,2010,2,21,19,30,-13,4,1015,2,1.78,0,0
1245,2010,2,21,20,69,-13,4,1016,2,2.67,0,0
1246,2010,2,21,21,99,-12,4,1017,1,1.79,0,0
1247,2010,2,21,22,117,-3,2,1018,1,7.6,0,0
1248,2010,2,21,23,154,-6,1,1019,1,11.62,0,0
1249,2010,2,22,0,154,-6,-1,1020,2,0.89,0,0
1250,2010,2,22,1,136,-5,0,1021,2,1.34,0,0
1251,2010,2,22,2,143,-6,-2,1021,1,1.79,0,0
1252,2010,2,22,3,132,-7,-1,1021,1,4.92,0,0
1253,2010,2,22,4,100,-8,-3,1021,1,6.71,0,0
1254,2010,2,22,5,89,-8,-3,1021,1,8.5,0,0
1255,2010,2,22,6,90,-7,-3,1021,1,10.29,0,0
1256,2010,2,22,7,90,-8,-4,1021,1,12.08,0,0
1257,2010,2,22,8,99,-7,-2,1022,1,15.21,0,0
1258,2010,2,22,9,92,-7,-1,1022,1,19.23,0,0
1259,2010,2,22,10,80,-8,0,1022,1,23.25,0,0
1260,2010,2,22,11,56,-9,2,1022,1,26.38,0,0
1261,2010,2,22,12,60,-10,3,1020,1,31.3,0,0
1262,2010,2,22,13,72,-10,3,1019,1,34.43,0,0
1263,2010,2,22,14,76,-10,4,1018,1,38.45,0,0
1264,2010,2,22,15,79,-10,5,1017,1,42.47,0,0
1265,2010,2,22,16,84,-10,4,1016,1,45.6,0,0
1266,2010,2,22,17,92,-9,3,1015,1,48.73,0,0
1267,2010,2,22,18,100,-8,2,1015,1,49.62,0,0
1268,2010,2,22,19,95,-7,0,1015,1,51.41,0,0
1269,2010,2,22,20,81,-7,-1,1014,2,0.89,0,0
1270,2010,2,22,21,95,-7,0,1014,1,3.13,0,0
1271,2010,2,22,22,87,-6,-1,1014,1,4.92,0,0
1272,2010,2,22,23,86,-7,-2,1014,2,0.89,0,0
1273,2010,2,23,0,90,-7,-4,1013,4,0.89,0,0
1274,2010,2,23,1,111,-6,-4,1013,1,0.89,0,0
1275,2010,2,23,2,104,-7,-4,1012,2,0.89,0,0
1276,2010,2,23,3,129,-8,-5,1012,2,1.78,0,0
1277,2010,2,23,4,117,-7,-5,1011,2,2.23,0,0
1278,2010,2,23,5,105,-8,-6,1011,4,0.89,0,0
1279,2010,2,23,6,112,-7,-6,1010,3,1.79,0,0
1280,2010,2,23,7,130,-8,-6,1010,3,3.58,0,0
1281,2010,2,23,8,134,-6,-4,1010,2,0.89,0,0
1282,2010,2,23,9,136,-5,-1,1010,2,1.78,0,0
1283,2010,2,23,10,142,-6,0,1009,3,1.79,0,0
1284,2010,2,23,11,150,-7,2,1008,2,0.89,0,0
1285,2010,2,23,12,148,-7,4,1007,2,1.78,0,0
1286,2010,2,23,13,160,-7,5,1006,1,1.79,0,0
1287,2010,2,23,14,179,-7,6,1004,2,0.89,0,0
1288,2010,2,23,15,183,-6,7,1003,2,1.78,0,0
1289,2010,2,23,16,191,-6,7,1003,1,1.79,0,0
1290,2010,2,23,17,195,-6,7,1003,1,3.58,0,0
1291,2010,2,23,18,196,-6,5,1003,1,4.47,0,0
1292,2010,2,23,19,218,-7,3,1003,2,0.89,0,0
1293,2010,2,23,20,246,-6,2,1003,3,1.79,0,0
1294,2010,2,23,21,264,-6,0,1004,1,0.89,0,0
1295,2010,2,23,22,274,-5,0,1004,2,0.45,0,0
1296,2010,2,23,23,282,-6,-1,1004,2,1.34,0,0
1297,2010,2,24,0,283,-6,-1,1003,3,1.79,0,0
1298,2010,2,24,1,242,-6,0,1003,3,3.58,0,0
1299,2010,2,24,2,227,-5,-1,1003,2,0.89,0,0
1300,2010,2,24,3,223,-6,1,1003,2,1.78,0,0
1301,2010,2,24,4,227,-6,-1,1002,3,1.79,0,0
1302,2010,2,24,5,227,-5,-2,1003,3,3.58,0,0
1303,2010,2,24,6,237,-5,-2,1003,3,6.71,0,0
1304,2010,2,24,7,243,-5,-1,1003,3,9.84,0,0
1305,2010,2,24,8,262,-5,0,1004,3,12.97,0,0
1306,2010,2,24,9,296,-5,3,1004,3,16.99,0,0
1307,2010,2,24,10,301,-4,5,1004,3,21.01,0,0
1308,2010,2,24,11,302,-4,6,1004,3,25.03,0,0
1309,2010,2,24,12,311,-4,7,1004,3,29.05,0,0
1310,2010,2,24,13,307,-2,10,1003,3,33.97,0,0
1311,2010,2,24,14,312,-2,11,1002,3,37.1,0,0
1312,2010,2,24,15,298,-2,11,1002,2,0.89,0,0
1313,2010,2,24,16,292,-1,11,1003,2,1.78,0,0
1314,2010,2,24,17,299,0,10,1003,1,1.79,0,0
1315,2010,2,24,18,353,0,8,1005,1,4.92,0,0
1316,2010,2,24,19,368,2,6,1006,2,0.89,0,0
1317,2010,2,24,20,309,3,7,1007,1,1.79,0,0
1318,2010,2,24,21,284,3,6,1008,1,3.58,0,0
1319,2010,2,24,22,244,2,6,1009,1,6.71,0,0
1320,2010,2,24,23,218,3,5,1010,2,0.89,0,0
1321,2010,2,25,0,164,2,4,1010,2,1.78,0,0
1322,2010,2,25,1,153,1,3,1011,2,2.67,0,0
1323,2010,2,25,2,135,1,3,1012,2,3.12,0,0
1324,2010,2,25,3,134,1,3,1012,2,4.01,0,0
1325,2010,2,25,4,139,0,2,1012,4,0.89,0,0
1326,2010,2,25,5,148,0,1,1013,3,0.89,0,0
1327,2010,2,25,6,210,-1,0,1014,3,2.68,0,0
1328,2010,2,25,7,218,-3,-2,1014,3,4.47,0,0
1329,2010,2,25,8,253,-1,0,1016,1,1.79,0,0
